nb_0,director_name,num_critic_for_reviews,duration,director_fb_likes,actor_3_fb_likes,actor_2_name,actor_1_fb_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_fb_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_fb_likes,imdb_score,movie_fb_likes,Horror,Reality-TV,History,Musical,Drama,Romance,Action,Animation,Film-Noir,Biography,Western,Crime,Thriller,Sci-Fi,News,Comedy,Adventure,Music,War,Family,Mystery,Game-Show,Sport,Fantasy,Short,Documentary
1,David Yates,248.0,110.0,282.0,103.0,Alexander Skarsgård,11000.0,124051759.0,Christoph Waltz,The Legend of Tarzan ,42372,21175,Casper Crump,2.0,239.0,English,USA,PG-13,180000000.0,2016.0,10000.0,6.6,29000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Andrew Adamson,284.0,150.0,80.0,82.0,Kiran Shah,1000.0,291709845.0,Jim Broadbent,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",286506,1317,Shane Rangi,5.0,1463.0,English,USA,PG,180000000.0,2005.0,190.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2,Bryan Singer,396.0,144.0,0.0,1000.0,Michael Fassbender,34000.0,154985087.0,Jennifer Lawrence,X-Men: Apocalypse ,148379,49684,Tye Sheridan,6.0,622.0,English,USA,PG-13,178000000.0,2016.0,13000.0,7.3,54000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,Christopher Nolan,645.0,152.0,22000.0,11000.0,Heath Ledger,23000.0,533316061.0,Christian Bale,The Dark Knight ,1676169,57802,Morgan Freeman,0.0,4667.0,English,USA,PG-13,185000000.0,2008.0,13000.0,9.0,37000,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Pete Docter,408.0,96.0,0.0,262.0,Delroy Lindo,1000.0,292979556.0,John Ratzenberger,Up ,665575,2635,Jess Harnell,1.0,704.0,English,USA,PG,175000000.0,2009.0,848.0,8.3,27000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2,Rob Letterman,219.0,94.0,11.0,459.0,Rainn Wilson,1000.0,198332128.0,Amy Poehler,Monsters vs. Aliens ,114553,2579,Stephen Colbert,2.0,187.0,English,USA,PG,175000000.0,2009.0,973.0,6.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1,Jon Favreau,486.0,126.0,4000.0,4000.0,Jeff Bridges,21000.0,318298180.0,Robert Downey Jr.,Iron Man ,696338,39252,Jon Favreau,3.0,1055.0,English,USA,PG-13,140000000.0,2008.0,12000.0,7.9,10000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,Martin Scorsese,682.0,126.0,17000.0,1000.0,Christopher Lee,17000.0,73820094.0,Chloë Grace Moretz,Hugo ,245333,36017,Ray Winstone,0.0,678.0,English,USA,PG,170000000.0,2011.0,16000.0,7.5,42000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2,Barry Sonnenfeld,85.0,106.0,188.0,582.0,Salma Hayek,10000.0,113745408.0,Will Smith,Wild Wild West ,129601,15870,Bai Ling,2.0,648.0,English,USA,PG-13,170000000.0,1999.0,4000.0,4.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,Rob Cohen,264.0,112.0,357.0,595.0,Brendan Fraser,5000.0,102176165.0,Jet Li,The Mummy: Tomb of the Dragon Emperor ,117927,9131,Russell Wong,2.0,501.0,English,USA,PG-13,145000000.0,2008.0,3000.0,5.2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,David Ayer,418.0,123.0,452.0,329.0,Robin Atkin Downes,10000.0,161087183.0,Will Smith,Suicide Squad ,118992,11287,Ike Barinholtz,8.0,971.0,English,USA,PG-13,175000000.0,2016.0,336.0,6.9,80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2,Tom Shadyac,186.0,96.0,293.0,7000.0,Morgan Freeman,87000.0,100289690.0,Jimmy Bennett,Evan Almighty ,115099,108016,Steve Carell,0.0,257.0,English,USA,PG,175000000.0,2007.0,11000.0,5.4,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,Doug Liman,585.0,113.0,218.0,509.0,Lara Pulver,10000.0,100189501.0,Tom Cruise,Edge of Tomorrow ,431620,12652,Noah Taylor,1.0,741.0,English,USA,PG-13,178000000.0,2014.0,854.0,7.9,77000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,Kevin Reynolds,91.0,176.0,58.0,60.0,Rick Aviles,711.0,88246220.0,Jeanne Tripplehorn,Waterworld ,144337,1004,Zakes Mokae,0.0,309.0,English,USA,PG-13,175000000.0,1995.0,60.0,6.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,Stephen Sommers,250.0,118.0,208.0,570.0,Dennis Quaid,23000.0,150167630.0,Joseph Gordon-Levitt,G.I. Joe: The Rise of Cobra ,174578,26683,Leo Howard,4.0,534.0,English,USA,PG-13,175000000.0,2009.0,2000.0,5.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,Pete Docter,536.0,95.0,0.0,384.0,Mindy Kaling,1000.0,356454367.0,Amy Poehler,Inside Out ,345198,2944,Phyllis Smith,1.0,773.0,English,USA,PG,175000000.0,2015.0,767.0,8.3,118000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
2,Jon Favreau,370.0,106.0,4000.0,591.0,Bill Murray,19000.0,362645141.0,Scarlett Johansson,The Jungle Book ,106072,32921,Garry Shandling,0.0,398.0,English,UK,PG,175000000.0,2016.0,13000.0,7.8,65000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,Jon Favreau,453.0,124.0,4000.0,4000.0,Scarlett Johansson,21000.0,312057433.0,Robert Downey Jr.,Iron Man 2 ,522371,48638,Jon Favreau,4.0,723.0,English,USA,PG-13,200000000.0,2010.0,19000.0,7.0,18000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,Rupert Sanders,416.0,132.0,274.0,11000.0,Kristen Stewart,26000.0,155111815.0,Chris Hemsworth,Snow White and the Huntsman ,228554,72881,Sam Claflin,0.0,710.0,English,USA,PG-13,170000000.0,2012.0,17000.0,6.1,53000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Robert Stromberg,401.0,97.0,171.0,846.0,Sharlto Copley,11000.0,241407328.0,Angelina Jolie Pitt,Maleficent ,252257,15516,Sam Riley,2.0,634.0,English,USA,PG,180000000.0,2014.0,2000.0,7.0,89000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2,Matt Reeves,521.0,130.0,198.0,884.0,Judy Greer,10000.0,208543795.0,Gary Oldman,Dawn of the Planet of the Apes ,317542,14363,Kodi Smit-McPhee,0.0,620.0,English,USA,PG-13,170000000.0,2014.0,2000.0,7.6,45000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,Roland Joffé,10.0,109.0,596.0,283.0,Alice Englert,622.0,0.0,Tamsin Egerton,The Lovers ,2138,1982,Bipasha Basu,3.0,15.0,English,Belgium,R,0.0,2015.0,525.0,4.5,677,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,Carl Rinsch,218.0,128.0,47.0,982.0,Cary-Hiroyuki Tagawa,18000.0,38297305.0,Keanu Reeves,47 Ronin ,116994,20965,Jin Akanishi,2.0,324.0,English,USA,PG-13,175000000.0,2013.0,1000.0,6.3,35000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Anthony Russo,576.0,136.0,94.0,2000.0,Chris Evans,19000.0,259746958.0,Scarlett Johansson,Captain America: The Winter Soldier ,496749,36188,Hayley Atwell,1.0,742.0,English,USA,PG-13,170000000.0,2014.0,11000.0,7.8,55000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,Mike Mitchell,226.0,93.0,31.0,213.0,Kathy Griffin,4000.0,238371987.0,Jon Hamm,Shrek Forever After ,138661,4628,Mary Kay Place,2.0,173.0,English,USA,PG,165000000.0,2010.0,225.0,6.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1,Brad Bird,443.0,130.0,663.0,604.0,Chris Bauer,2000.0,93417865.0,Judy Greer,Tomorrowland ,128306,5046,Thomas Robinson,2.0,497.0,English,USA,PG,190000000.0,2015.0,638.0,6.5,37000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
2,Don Hall,384.0,102.0,38.0,562.0,Daniel Henney,756.0,222487711.0,Damon Wayans Jr.,Big Hero 6 ,279093,2963,Abraham Benrubi,0.0,433.0,English,USA,PG,165000000.0,2014.0,719.0,7.9,41000,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1,Rich Moore,377.0,101.0,66.0,833.0,Sarah Silverman,975.0,189412677.0,Jack McBrayer,Wreck-It Ralph ,272534,4451,Joe Lo Truglio,1.0,345.0,English,USA,PG,165000000.0,2012.0,931.0,7.8,40000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
3,Robert Zemeckis,188.0,100.0,0.0,267.0,Eddie Deezen,15000.0,665426.0,Tom Hanks,The Polar Express ,120798,16264,Peter Scolari,0.0,444.0,English,USA,G,165000000.0,2004.0,726.0,6.6,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2,Roland Emmerich,286.0,120.0,776.0,535.0,Sela Ward,890.0,102315545.0,Vivica A. Fox,Independence Day: Resurgence ,58137,3233,Judd Hirsch,0.0,520.0,English,USA,PG-13,165000000.0,2016.0,812.0,5.5,67000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,Dean DeBlois,288.0,98.0,255.0,759.0,America Ferrera,18000.0,217387997.0,Gerard Butler,How to Train Your Dragon ,485430,20453,Craig Ferguson,0.0,492.0,English,USA,PG,165000000.0,2010.0,953.0,8.2,33000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3,Jonathan Mostow,280.0,109.0,84.0,191.0,M.C. Gainey,648.0,150350192.0,Nick Stahl,Terminator 3: Rise of the Machines ,305340,1769,Carolyn Hennesy,0.0,1676.0,English,USA,R,200000000.0,2003.0,284.0,6.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,James Gunn,653.0,121.0,571.0,3000.0,Vin Diesel,14000.0,333130696.0,Bradley Cooper,Guardians of the Galaxy ,682155,32438,Djimon Hounsou,3.0,1097.0,English,USA,PG-13,170000000.0,2014.0,14000.0,8.1,96000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,Christopher Nolan,712.0,169.0,22000.0,6000.0,Anne Hathaway,11000.0,187991439.0,Matthew McConaughey,Interstellar ,928227,31488,Mackenzie Foy,1.0,2725.0,English,USA,PG-13,165000000.0,2014.0,11000.0,8.6,349000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,Christopher Nolan,642.0,148.0,22000.0,23000.0,Tom Hardy,29000.0,292568851.0,Leonardo DiCaprio,Inception ,1468200,81115,Joseph Gordon-Levitt,0.0,2803.0,English,USA,PG-13,160000000.0,2010.0,27000.0,8.8,175000,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4,Hideaki Anno,1.0,120.0,28.0,12.0,Shin'ya Tsukamoto,544.0,0.0,Mark Chinnery,Godzilla Resurgence ,374,699,Atsuko Maeda,0.0,13.0,Japanese,Japan,,0.0,2016.0,106.0,8.2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,Peter Jackson,645.0,182.0,0.0,773.0,Adam Brown,5000.0,303001229.0,Aidan Turner,The Hobbit: An Unexpected Journey ,637246,9152,James Nesbitt,0.0,1367.0,English,USA,PG-13,180000000.0,2012.0,972.0,7.9,166000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Rob Cohen,187.0,106.0,357.0,4000.0,Vin Diesel,23000.0,144512310.0,Paul Walker,The Fast and the Furious ,272223,45327,Jordana Brewster,2.0,988.0,English,USA,PG-13,38000000.0,2001.0,14000.0,6.7,14000,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,David Fincher,362.0,166.0,21000.0,919.0,Jason Flemyng,11000.0,127490802.0,Brad Pitt,The Curious Case of Benjamin Button ,459346,13333,Julia Ormond,2.0,822.0,English,USA,PG-13,150000000.0,2008.0,1000.0,7.8,23000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,Matthew Vaughn,500.0,132.0,905.0,1000.0,Michael Fassbender,34000.0,146405371.0,Jennifer Lawrence,X-Men: First Class ,518537,50983,Oliver Platt,3.0,698.0,English,USA,PG-13,160000000.0,2011.0,13000.0,7.8,54000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,Francis Lawrence,389.0,137.0,508.0,14000.0,Philip Seymour Hoffman,34000.0,281666058.0,Jennifer Lawrence,The Hunger Games: Mockingjay - Part 2 ,166137,81385,Josh Hutcherson,1.0,383.0,English,USA,PG-13,160000000.0,2015.0,22000.0,6.6,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,Jon Turteltaub,235.0,109.0,226.0,370.0,Omar Benson Miller,12000.0,63143812.0,Nicolas Cage,The Sorcerer's Apprentice ,124185,13388,Robert Capron,0.0,238.0,English,USA,PG,150000000.0,2010.0,418.0,6.1,11000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3,Wolfgang Petersen,231.0,98.0,249.0,702.0,Mike Vogel,87000.0,60655503.0,Jimmy Bennett,Poseidon ,82380,92456,Andre Braugher,0.0,629.0,English,USA,PG-13,160000000.0,2006.0,2000.0,5.6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,James Bobin,218.0,113.0,33.0,11000.0,Alan Rickman,40000.0,76846624.0,Johnny Depp,Alice Through the Looking Glass ,21352,80806,Anne Hathaway,1.0,131.0,English,USA,PG,170000000.0,2016.0,25000.0,6.4,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2,Chris Miller,227.0,93.0,50.0,692.0,Eric Idle,3000.0,320706665.0,Justin Timberlake,Shrek the Third ,211971,4705,Rupert Everett,2.0,326.0,English,USA,PG,160000000.0,2007.0,795.0,6.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
3,Duncan Jones,275.0,123.0,0.0,648.0,Callum Rennie,3000.0,46978995.0,Dominic Cooper,Warcraft ,111609,5505,Ruth Negga,0.0,781.0,English,USA,PG-13,160000000.0,2016.0,716.0,7.3,89000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Alan Taylor,474.0,126.0,230.0,2000.0,Emilia Clarke,24000.0,89732035.0,J.K. Simmons,Terminator Genisys ,188457,38873,Matt Smith,2.0,867.0,English,USA,PG-13,155000000.0,2015.0,10000.0,6.6,82000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,Michael Apted,228.0,113.0,150.0,59.0,Shane Rangi,531.0,104383624.0,Bruce Spence,The Chronicles of Narnia: The Voyage of the Dawn Treader ,106446,764,Laura Brent,4.0,227.0,English,USA,PG,155000000.0,2010.0,82.0,6.3,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4,Michael Bay,191.0,184.0,0.0,691.0,Jaime King,3000.0,198539855.0,Jennifer Garner,Pearl Harbor ,254111,5401,Mako,0.0,1999.0,English,USA,PG-13,140000000.0,2001.0,961.0,6.1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,Michael Bay,396.0,144.0,0.0,581.0,Michael O'Neill,662.0,318759914.0,Zack Ward,Transformers ,513158,2333,Kevin Dunn,0.0,1782.0,English,USA,PG-13,150000000.0,2007.0,599.0,7.1,8000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,Oliver Stone,248.0,206.0,0.0,591.0,Angelina Jolie Pitt,12000.0,34293771.0,Anthony Hopkins,Alexander ,138863,24598,Brian Blessed,3.0,1390.0,English,Germany,R,155000000.0,2004.0,11000.0,5.5,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2,David Yates,329.0,138.0,282.0,687.0,Daniel Radcliffe,21000.0,292000866.0,Robert Pattinson,Harry Potter and the Order of the Phoenix ,355137,33433,Fiona Shaw,3.0,1108.0,English,UK,PG-13,150000000.0,2007.0,11000.0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2,Mike Newell,295.0,157.0,179.0,10000.0,Daniel Radcliffe,21000.0,289994397.0,Robert Pattinson,Harry Potter and the Goblet of Fire ,385670,53413,Rupert Grint,1.0,1896.0,English,UK,PG-13,150000000.0,2005.0,11000.0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
3,Peter Berg,318.0,102.0,532.0,979.0,Charlize Theron,10000.0,227946274.0,Will Smith,Hancock ,343648,21584,Eddie Marsan,0.0,590.0,English,USA,PG-13,150000000.0,2008.0,9000.0,6.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Francis Lawrence,323.0,104.0,508.0,558.0,Alice Braga,10000.0,256386216.0,Will Smith,I Am Legend ,530870,13076,Willow Smith,0.0,1413.0,English,USA,PG-13,150000000.0,2007.0,1000.0,7.2,11000,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Tim Burton,276.0,115.0,13000.0,588.0,Christopher Lee,40000.0,206456431.0,Johnny Depp,Charlie and the Chocolate Factory ,320284,57844,David Kelly,3.0,1361.0,English,USA,PG,150000000.0,2005.0,16000.0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
2,Brad Bird,318.0,111.0,663.0,954.0,John Ratzenberger,1000.0,206435493.0,Janeane Garofalo,Ratatouille ,473887,4764,Brian Dennehy,0.0,626.0,English,USA,G,150000000.0,2007.0,1000.0,8.0,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2,Christopher Nolan,478.0,128.0,22000.0,11000.0,Liam Neeson,23000.0,205343774.0,Christian Bale,Batman Begins ,980946,59558,Morgan Freeman,0.0,2685.0,English,USA,PG-13,150000000.0,2005.0,14000.0,8.3,15000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,Eric Darnell,167.0,89.0,35.0,436.0,Jada Pinkett Smith,1000.0,179982968.0,Bernie Mac,Madagascar: Escape 2 Africa ,146019,3285,Cedric the Entertainer,0.0,119.0,English,USA,PG,150000000.0,2008.0,851.0,6.7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,Shawn Levy,185.0,105.0,189.0,1000.0,Rami Malek,49000.0,177243721.0,Robin Williams,Night at the Museum: Battle of the Smithsonian ,130272,54039,Steve Coogan,2.0,209.0,English,USA,PG,150000000.0,2009.0,3000.0,5.9,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
3,Gavin Hood,350.0,119.0,151.0,2000.0,Ryan Reynolds,20000.0,179883016.0,Hugh Jackman,X-Men Origins: Wolverine ,361924,40054,Dominic Monaghan,0.0,641.0,English,USA,PG-13,150000000.0,2009.0,16000.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
4,Lana Wachowski,245.0,129.0,0.0,233.0,Collin Chou,309.0,139259759.0,Essie Davis,The Matrix Revolutions ,364948,1062,Nona Gaye,0.0,2121.0,English,Australia,R,150000000.0,2003.0,269.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Chris Buck,406.0,102.0,69.0,490.0,Maurice LaMarche,1000.0,400736600.0,Josh Gad,Frozen ,421658,2582,Livvy Stubenrauch,0.0,904.0,English,USA,PG,150000000.0,2013.0,523.0,7.6,58000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0
4,Lana Wachowski,275.0,138.0,0.0,30.0,Daniel Bernhardt,234.0,281492479.0,Steve Bastoni,The Matrix Reloaded ,421818,534,Helmut Bakaitis,0.0,2789.0,English,USA,R,150000000.0,2003.0,198.0,7.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Alan Taylor,486.0,112.0,230.0,12000.0,Natalie Portman,26000.0,206360018.0,Chris Hemsworth,Thor: The Dark World ,414070,59803,Anthony Hopkins,3.0,532.0,English,USA,PG-13,170000000.0,2013.0,20000.0,7.1,63000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,George Miller,739.0,120.0,750.0,943.0,Charlize Theron,27000.0,153629485.0,Tom Hardy,Mad Max: Fury Road ,552503,40025,Zoë Kravitz,0.0,1588.0,English,Australia,R,150000000.0,2015.0,9000.0,8.1,191000,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,Ron Howard,298.0,146.0,2000.0,294.0,Ayelet Zurer,15000.0,133375846.0,Tom Hanks,Angels & Demons ,207839,16948,Armin Mueller-Stahl,2.0,435.0,English,USA,PG-13,150000000.0,2009.0,745.0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Kenneth Branagh,516.0,115.0,0.0,12000.0,Natalie Portman,26000.0,181015141.0,Chris Hemsworth,Thor ,536314,60059,Anthony Hopkins,1.0,738.0,English,USA,PG-13,150000000.0,2011.0,20000.0,7.0,63000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,Byron Howard,225.0,96.0,59.0,699.0,Diedrich Bader,17000.0,114053579.0,Chloë Grace Moretz,Bolt ,146766,20007,James Lipton,0.0,178.0,English,USA,PG,150000000.0,2008.0,759.0,6.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3,Hoyt Yeatman,145.0,88.0,12.0,182.0,Piper Mackenzie Harris,730.0,119420252.0,Kelli Garner,G-Force ,33042,2217,Niecy Nash,0.0,90.0,English,USA,PG,150000000.0,2009.0,607.0,5.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0
2,Jonathan Liebesman,310.0,99.0,473.0,502.0,Edgar Ramírez,14000.0,83640426.0,Liam Neeson,Wrath of the Titans ,152826,16184,Lily James,0.0,253.0,English,USA,PG-13,150000000.0,2012.0,897.0,5.8,19000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Tim Burton,526.0,113.0,13000.0,16000.0,Chloë Grace Moretz,40000.0,79711678.0,Johnny Depp,Dark Shadows ,199039,80849,Christopher Lee,7.0,479.0,English,USA,PG-13,100000000.0,2012.0,17000.0,6.2,82000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,Christopher McQuarrie,465.0,131.0,188.0,641.0,Jeremy Renner,10000.0,195000874.0,Tom Cruise,Mission: Impossible - Rogue Nation ,232187,21840,Sean Harris,0.0,440.0,English,China,PG-13,150000000.0,2015.0,10000.0,7.4,47000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Joe Johnston,357.0,119.0,394.0,162.0,Simon Merrells,12000.0,61937495.0,Anthony Hopkins,The Wolfman ,89442,13071,Art Malik,0.0,432.0,English,USA,R,150000000.0,2010.0,490.0,5.8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,Steve Hickner,194.0,91.0,58.0,826.0,Oprah Winfrey,2000.0,126597121.0,Matthew Broderick,Bee Movie ,105902,6576,Rip Torn,0.0,206.0,English,USA,PG,150000000.0,2007.0,852.0,6.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2,Jennifer Yuh Nelson,284.0,90.0,90.0,15.0,Gary Oldman,11000.0,165230261.0,Angelina Jolie Pitt,Kung Fu Panda 2 ,182718,21015,Mike Bell,0.0,209.0,English,USA,PG,150000000.0,2011.0,10000.0,7.3,20000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3,M. Night Shyamalan,280.0,103.0,0.0,346.0,Noah Ringer,1000.0,131564731.0,Seychelle Gabriel,The Last Airbender ,118951,2857,Aasif Mandvi,0.0,1382.0,English,USA,PG,150000000.0,2010.0,756.0,4.2,18000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3,J.J. Abrams,310.0,124.0,14000.0,979.0,Tom Cruise,22000.0,133382309.0,Philip Seymour Hoffman,Mission: Impossible III ,256695,34817,Eddie Marsan,0.0,871.0,English,USA,PG-13,150000000.0,2006.0,10000.0,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,Roland Emmerich,339.0,131.0,776.0,256.0,Jake Weber,17000.0,73103784.0,Channing Tatum,White House Down ,164238,18204,Matt Craven,2.0,434.0,English,USA,PG-13,150000000.0,2013.0,551.0,6.4,33000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
